id_carro,nome_modelo,ano,nome_marca,litros,tipo_combustivel,tipo_cambio,preco,quilometragem,proprietarios,portas
4222,A3,2022,Audi,16,Diesel,Manual,5891,230431,5,5
4223,Fiesta,2017,Ford,19,Diesel,Manual,3792,140394,2,2
4224,Rio,2020,Kia,47,Diesel,Semi-Automatic,11141,107916,2,3
4225,A4,2004,Audi,37,Electric,Manual,11572,181383,3,2
4226,RAV4,2005,Toyota,19,Diesel,Semi-Automatic,6549,122550,4,2
4227,Civic,2010,Honda,27,Petrol,Semi-Automatic,7000,244961,3,3
4228,Corolla,2010,Toyota,13,Petrol,Manual,7776,91179,4,4
4229,Camry,2007,Toyota,43,Petrol,Manual,11247,172622,5,4
4230,E-Class,2004,Mercedes,17,Hybrid,Automatic,7660,31977,1,3
4231,Tiguan,2006,Volkswagen,49,Electric,Automatic,12367,96639,4,2
4232,Corolla,2010,Toyota,13,Electric,Semi-Automatic,9864,221773,1,4
4233,Elantra,2004,Hyundai,34,Hybrid,Automatic,11086,35668,4,2
4234,CR-V,2007,Honda,18,Diesel,Automatic,5980,100995,5,3
4235,A4,2004,Audi,23,Petrol,Manual,4959,252030,4,2
4236,Explorer,2006,Ford,45,Diesel,Manual,9427,258609,3,4
4237,A3,2022,Audi,24,Petrol,Manual,6419,19036,3,5
4238,A4,2004,Audi,26,Hybrid,Automatic,4480,280984,1,2
4239,5 Series,2013,BMW,24,Electric,Manual,13386,70665,2,2
4240,Focus,2004,Ford,33,Diesel,Automatic,7714,164256,4,3
4241,Corolla,2010,Toyota,22,Petrol,Semi-Automatic,9976,131183,5,4
4242,Malibu,2012,Chevrolet,41,Electric,Automatic,11563,171809,1,2
4243,CR-V,2007,Honda,23,Petrol,Manual,9071,196407,5,3
4244,Malibu,2012,Chevrolet,48,Hybrid,Automatic,8914,184289,1,2
4245,C-Class,2007,Mercedes,48,Electric,Automatic,8345,232734,1,5
4246,Golf,2003,Volkswagen,23,Diesel,Automatic,10533,153306,3,3
4247,CR-V,2007,Honda,30,Petrol,Semi-Automatic,4963,136847,3,3
4248,Q5,2023,Audi,38,Petrol,Automatic,5541,192924,4,2
4249,Malibu,2012,Chevrolet,39,Petrol,Automatic,8421,98938,5,2
4250,Rio,2020,Kia,42,Hybrid,Manual,12679,116016,5,3
4251,Tiguan,2006,Volkswagen,50,Petrol,Manual,12365,16715,2,2
4252,Sonata,2007,Hyundai,39,Electric,Semi-Automatic,7829,228511,5,3
4253,Focus,2004,Ford,46,Hybrid,Automatic,11559,57014,3,3
4254,A3,2022,Audi,32,Hybrid,Manual,7320,123998,1,5
4255,Golf,2003,Volkswagen,48,Electric,Automatic,9777,161122,3,3
4256,Equinox,2018,Chevrolet,40,Hybrid,Automatic,15720,88992,4,2
4257,Explorer,2006,Ford,44,Diesel,Manual,4758,202069,2,4
4258,Sportage,2001,Kia,37,Petrol,Manual,5104,134764,5,2
4259,Camry,2007,Toyota,41,Hybrid,Manual,11680,25999,1,4
4260,Sonata,2007,Hyundai,25,Hybrid,Manual,7158,82100,5,3
4261,A4,2004,Audi,25,Hybrid,Automatic,9071,106426,2,2
4262,Camry,2007,Toyota,47,Petrol,Manual,10038,148085,4,4
4263,Malibu,2012,Chevrolet,17,Hybrid,Manual,3699,155021,5,2
4264,A3,2022,Audi,22,Electric,Semi-Automatic,6423,213836,1,5
4265,GLA,2020,Mercedes,19,Hybrid,Manual,9787,70635,5,4
4266,Civic,2010,Honda,27,Electric,Automatic,9109,74508,1,3
4267,X5,2017,BMW,14,Diesel,Semi-Automatic,9649,32541,3,3
4268,Passat,2008,Volkswagen,22,Hybrid,Automatic,5085,290736,4,3
4269,A4,2004,Audi,22,Electric,Semi-Automatic,7557,157108,4,2
4270,Rio,2020,Kia,36,Hybrid,Automatic,11190,115465,4,3
4271,E-Class,2004,Mercedes,29,Diesel,Automatic,7679,71027,4,3
4272,Camry,2007,Toyota,31,Electric,Manual,14478,51057,5,4
4273,Q5,2023,Audi,48,Diesel,Semi-Automatic,12145,107717,2,2
4274,Accord,2001,Honda,32,Petrol,Automatic,9729,73503,4,5
4275,Sonata,2007,Hyundai,16,Electric,Manual,8709,84518,5,3
4276,5 Series,2013,BMW,17,Hybrid,Semi-Automatic,7958,122057,2,2
4277,Accord,2001,Honda,49,Hybrid,Manual,13563,16832,1,5
4278,Malibu,2012,Chevrolet,17,Electric,Semi-Automatic,9583,105823,1,2
4279,3 Series,2017,BMW,34,Diesel,Semi-Automatic,6420,263998,1,5
4280,Fiesta,2017,Ford,41,Hybrid,Manual,8504,199760,4,2
4281,Tucson,2007,Hyundai,12,Petrol,Automatic,5037,88148,1,4
4282,Fiesta,2017,Ford,28,Petrol,Automatic,7894,205270,2,2
4283,Tiguan,2006,Volkswagen,33,Hybrid,Semi-Automatic,8272,246385,2,2
4284,5 Series,2013,BMW,45,Diesel,Manual,7908,124588,4,2
4285,C-Class,2007,Mercedes,38,Hybrid,Automatic,11029,103517,1,5
4286,C-Class,2007,Mercedes,34,Electric,Semi-Automatic,7315,109243,1,5
4287,Passat,2008,Volkswagen,46,Petrol,Manual,13812,29373,4,3
4288,Camry,2007,Toyota,23,Hybrid,Semi-Automatic,4087,165643,2,4
4289,X5,2017,BMW,32,Petrol,Semi-Automatic,7821,3901,3,3
4290,X5,2017,BMW,32,Electric,Manual,8454,132257,1,3
4291,RAV4,2005,Toyota,32,Electric,Automatic,12672,41395,1,2
4292,Elantra,2004,Hyundai,29,Hybrid,Semi-Automatic,7710,299472,4,2
4293,Q5,2023,Audi,22,Petrol,Manual,4805,299714,2,2
4294,CR-V,2007,Honda,17,Electric,Automatic,6127,263647,3,3
4295,Fiesta,2017,Ford,31,Hybrid,Semi-Automatic,12447,57619,5,2
4296,Civic,2010,Honda,38,Petrol,Automatic,8355,202211,2,3
4297,Impala,2017,Chevrolet,14,Petrol,Semi-Automatic,4606,149686,1,5
4298,Optima,2005,Kia,26,Diesel,Automatic,8880,250958,5,2
4299,Optima,2005,Kia,17,Diesel,Automatic,7869,241508,1,2
4300,5 Series,2013,BMW,25,Petrol,Semi-Automatic,9304,209785,2,2
4301,Fiesta,2017,Ford,34,Electric,Automatic,9096,200176,2,2
4302,Focus,2004,Ford,35,Petrol,Manual,8200,239996,1,3
4303,Impala,2017,Chevrolet,14,Hybrid,Automatic,7557,127134,3,5
4304,Elantra,2004,Hyundai,18,Diesel,Automatic,11210,124497,2,2
4305,Focus,2004,Ford,29,Hybrid,Automatic,10239,128050,2,3
4306,Passat,2008,Volkswagen,17,Electric,Manual,9636,13151,3,3
4307,5 Series,2013,BMW,29,Diesel,Semi-Automatic,4554,152266,2,2
4308,Accord,2001,Honda,21,Petrol,Manual,4845,97749,2,5
4309,Civic,2010,Honda,27,Hybrid,Semi-Automatic,5214,294262,5,3
4310,Sportage,2001,Kia,47,Petrol,Semi-Automatic,10617,119128,2,2
4311,E-Class,2004,Mercedes,31,Diesel,Semi-Automatic,12149,82545,2,3
4312,Equinox,2018,Chevrolet,21,Diesel,Manual,5774,291296,1,2
4313,Elantra,2004,Hyundai,49,Petrol,Automatic,9260,226959,2,2
4314,Civic,2010,Honda,40,Petrol,Semi-Automatic,4538,268070,4,3
4315,Civic,2010,Honda,29,Petrol,Manual,4700,144962,2,3
4316,RAV4,2005,Toyota,13,Diesel,Manual,2752,267380,4,2
4317,Rio,2020,Kia,33,Electric,Automatic,9062,106887,3,3
4318,Q5,2023,Audi,42,Hybrid,Manual,7592,175387,3,2
4319,5 Series,2013,BMW,39,Petrol,Automatic,9836,268188,4,2
4320,3 Series,2017,BMW,23,Petrol,Automatic,8630,158475,1,5
4321,X5,2017,BMW,18,Electric,Semi-Automatic,11905,69733,4,3
4322,Q5,2023,Audi,21,Electric,Manual,10064,116789,2,2
4323,Optima,2005,Kia,34,Petrol,Manual,9946,222656,5,2
4324,Tiguan,2006,Volkswagen,26,Electric,Automatic,7148,167586,2,2
4325,Golf,2003,Volkswagen,39,Diesel,Automatic,10165,191745,3,3
4326,Fiesta,2017,Ford,18,Petrol,Semi-Automatic,10892,35376,2,2
4327,3 Series,2017,BMW,32,Petrol,Semi-Automatic,11612,84397,1,5
4328,Equinox,2018,Chevrolet,13,Electric,Manual,8636,148192,2,2
4329,Corolla,2010,Toyota,10,Hybrid,Manual,7069,71514,4,4
4330,CR-V,2007,Honda,48,Diesel,Semi-Automatic,6222,163875,5,3
4331,Accord,2001,Honda,27,Electric,Manual,9671,76443,3,5
4332,Golf,2003,Volkswagen,30,Petrol,Manual,9232,163371,3,3
4333,Focus,2004,Ford,33,Petrol,Manual,2681,295928,5,3
4334,Sportage,2001,Kia,31,Electric,Manual,11742,52872,1,2
4335,E-Class,2004,Mercedes,20,Diesel,Automatic,4999,295007,4,3
4336,Explorer,2006,Ford,39,Petrol,Automatic,8285,180706,5,4
4337,Passat,2008,Volkswagen,17,Electric,Semi-Automatic,4812,209392,2,3
4338,E-Class,2004,Mercedes,13,Hybrid,Semi-Automatic,2339,278024,3,3
4339,Golf,2003,Volkswagen,37,Hybrid,Manual,8126,78673,5,3
4340,GLA,2020,Mercedes,17,Petrol,Manual,9146,12689,2,4
4341,Optima,2005,Kia,29,Hybrid,Manual,11018,89062,4,2
4342,3 Series,2017,BMW,16,Diesel,Manual,2000,250736,5,5
4343,C-Class,2007,Mercedes,34,Electric,Semi-Automatic,9634,113280,4,5
4344,Rio,2020,Kia,40,Electric,Automatic,11046,297664,3,3
4345,E-Class,2004,Mercedes,29,Hybrid,Manual,8959,42016,5,3
4346,Focus,2004,Ford,38,Electric,Manual,9815,34216,5,3
4347,Civic,2010,Honda,48,Hybrid,Semi-Automatic,10666,141658,1,3
4348,A4,2004,Audi,49,Electric,Manual,10522,293890,2,2
4349,C-Class,2007,Mercedes,49,Electric,Manual,10539,83044,3,5
4350,Impala,2017,Chevrolet,47,Hybrid,Automatic,11162,36862,4,5
4351,A3,2022,Audi,11,Petrol,Automatic,8624,98768,2,5
4352,Malibu,2012,Chevrolet,16,Petrol,Semi-Automatic,5367,136629,5,2
4353,Rio,2020,Kia,37,Hybrid,Semi-Automatic,11036,8170,4,3
4354,Tucson,2007,Hyundai,28,Electric,Semi-Automatic,13420,73990,2,4
4355,Passat,2008,Volkswagen,28,Diesel,Semi-Automatic,2721,223950,2,3
4356,GLA,2020,Mercedes,15,Hybrid,Manual,9679,116026,2,4
4357,Elantra,2004,Hyundai,20,Petrol,Automatic,8349,232527,3,2
4358,Corolla,2010,Toyota,38,Hybrid,Semi-Automatic,8381,40935,5,4
4359,Tiguan,2006,Volkswagen,19,Petrol,Manual,9142,52859,2,2
4360,RAV4,2005,Toyota,31,Petrol,Semi-Automatic,7226,193684,5,2
4361,Camry,2007,Toyota,13,Petrol,Manual,4172,151379,2,4
4362,Sonata,2007,Hyundai,16,Petrol,Manual,7391,230436,1,3
4363,Tucson,2007,Hyundai,25,Petrol,Manual,5672,166390,1,4
4364,X5,2017,BMW,34,Hybrid,Automatic,12016,169196,3,3
4365,Malibu,2012,Chevrolet,11,Diesel,Automatic,7955,42238,3,2
4366,GLA,2020,Mercedes,18,Hybrid,Automatic,5538,173099,5,4
4367,Accord,2001,Honda,27,Diesel,Semi-Automatic,7034,273260,4,5
4368,Focus,2004,Ford,18,Petrol,Automatic,8747,67606,1,3
4369,Focus,2004,Ford,28,Electric,Manual,13212,84377,1,3
4370,RAV4,2005,Toyota,26,Petrol,Semi-Automatic,6833,233350,1,2
4371,5 Series,2013,BMW,22,Electric,Automatic,6038,203100,4,2
4372,Sonata,2007,Hyundai,41,Electric,Automatic,9873,226315,2,3
4373,Golf,2003,Volkswagen,25,Petrol,Automatic,9557,32143,4,3
4374,C-Class,2007,Mercedes,45,Petrol,Manual,13627,78604,3,5
4375,Golf,2003,Volkswagen,42,Diesel,Semi-Automatic,9247,42613,5,3
4376,Accord,2001,Honda,33,Diesel,Automatic,7863,216830,5,5
4377,C-Class,2007,Mercedes,47,Petrol,Automatic,9432,43400,2,5
4378,X5,2017,BMW,39,Electric,Automatic,7949,207519,1,3
4379,RAV4,2005,Toyota,17,Diesel,Automatic,4078,266065,2,2
4380,Accord,2001,Honda,50,Diesel,Automatic,9534,173260,5,5
4381,E-Class,2004,Mercedes,23,Petrol,Semi-Automatic,6070,46455,3,3
4382,Rio,2020,Kia,42,Diesel,Manual,10966,61692,5,3
4383,E-Class,2004,Mercedes,50,Electric,Semi-Automatic,15026,88654,4,3
4384,Equinox,2018,Chevrolet,20,Electric,Manual,14898,5086,3,2
4385,C-Class,2007,Mercedes,22,Electric,Semi-Automatic,7114,299287,2,5
4386,A4,2004,Audi,19,Petrol,Automatic,8529,218506,4,2
4387,Golf,2003,Volkswagen,12,Petrol,Semi-Automatic,3661,186908,5,3
4388,Fiesta,2017,Ford,43,Electric,Automatic,11122,128881,1,2
4389,Sportage,2001,Kia,33,Hybrid,Semi-Automatic,9503,64813,1,2
4390,Explorer,2006,Ford,12,Hybrid,Automatic,13908,39557,4,4
4391,Tiguan,2006,Volkswagen,20,Diesel,Automatic,6808,114559,3,2
4392,Accord,2001,Honda,20,Diesel,Manual,9629,63505,5,5
4393,Camry,2007,Toyota,34,Electric,Semi-Automatic,14491,20423,1,4
4394,X5,2017,BMW,42,Diesel,Semi-Automatic,9333,263328,2,3
4395,3 Series,2017,BMW,27,Petrol,Automatic,8183,230835,1,5
4396,Optima,2005,Kia,25,Electric,Manual,11813,124314,2,2
4397,A4,2004,Audi,32,Hybrid,Semi-Automatic,6735,258221,5,2
4398,Corolla,2010,Toyota,30,Diesel,Semi-Automatic,9453,32347,1,4
4399,RAV4,2005,Toyota,34,Hybrid,Automatic,13792,35371,4,2
4400,Golf,2003,Volkswagen,11,Diesel,Automatic,11295,100212,5,3
4401,X5,2017,BMW,10,Diesel,Automatic,2832,293388,3,3
4402,Rio,2020,Kia,11,Diesel,Automatic,6939,213044,2,3
4403,Rio,2020,Kia,36,Electric,Automatic,13021,133945,4,3
4404,3 Series,2017,BMW,11,Petrol,Semi-Automatic,2464,271776,4,5
4405,X5,2017,BMW,17,Electric,Manual,8765,71714,1,3
4406,A3,2022,Audi,22,Hybrid,Automatic,10799,5049,2,5
4407,RAV4,2005,Toyota,39,Electric,Automatic,13455,157242,3,2
4408,C-Class,2007,Mercedes,39,Petrol,Semi-Automatic,5078,206087,3,5
4409,Elantra,2004,Hyundai,47,Diesel,Manual,9652,137379,5,2
4410,RAV4,2005,Toyota,40,Hybrid,Semi-Automatic,11389,215548,4,2
4411,A3,2022,Audi,41,Electric,Semi-Automatic,12953,72306,3,5
4412,E-Class,2004,Mercedes,31,Hybrid,Automatic,12924,183781,1,3
4413,GLA,2020,Mercedes,47,Electric,Semi-Automatic,15669,56519,4,4
4414,Explorer,2006,Ford,19,Hybrid,Automatic,9930,228471,4,4
4415,A4,2004,Audi,24,Hybrid,Semi-Automatic,8085,749,5,2
4416,Q5,2023,Audi,46,Electric,Manual,7790,205475,4,2
4417,A3,2022,Audi,37,Diesel,Manual,10928,128588,5,5
4418,GLA,2020,Mercedes,43,Hybrid,Automatic,11765,106738,1,4
4419,X5,2017,BMW,15,Diesel,Semi-Automatic,4760,131980,5,3
4420,Camry,2007,Toyota,11,Diesel,Semi-Automatic,4730,218485,4,4
4421,Camry,2007,Toyota,37,Petrol,Manual,9755,7203,5,4
4422,A4,2004,Audi,31,Diesel,Manual,10044,97800,3,2
4423,Explorer,2006,Ford,22,Diesel,Automatic,8243,262822,1,4
4424,X5,2017,BMW,17,Diesel,Automatic,9200,189988,1,3
4425,3 Series,2017,BMW,16,Diesel,Automatic,7495,240226,2,5
4426,Accord,2001,Honda,46,Diesel,Semi-Automatic,11397,90142,1,5
4427,Equinox,2018,Chevrolet,34,Electric,Manual,9350,82467,5,2
4428,Tiguan,2006,Volkswagen,45,Hybrid,Automatic,9416,234158,4,2
4429,Q5,2023,Audi,26,Hybrid,Automatic,8346,177694,1,2
4430,Q5,2023,Audi,37,Diesel,Automatic,11882,140877,2,2
4431,Optima,2005,Kia,26,Petrol,Automatic,10467,186639,5,2
4432,Fiesta,2017,Ford,25,Diesel,Manual,10769,1540,5,2
4433,Explorer,2006,Ford,38,Hybrid,Automatic,14193,35335,2,4
4434,Optima,2005,Kia,45,Electric,Automatic,11842,132866,5,2
4435,Optima,2005,Kia,14,Petrol,Semi-Automatic,8976,21187,1,2
4436,GLA,2020,Mercedes,30,Electric,Automatic,11413,109329,3,4
4437,Camry,2007,Toyota,39,Petrol,Manual,6854,102299,1,4
4438,Corolla,2010,Toyota,43,Diesel,Automatic,9049,147539,1,4
4439,Explorer,2006,Ford,26,Petrol,Semi-Automatic,4693,220336,5,4
4440,Passat,2008,Volkswagen,19,Diesel,Automatic,10262,206886,2,3
4441,Impala,2017,Chevrolet,11,Diesel,Automatic,8608,69570,2,5
4442,Civic,2010,Honda,42,Hybrid,Semi-Automatic,12876,151184,4,3
4443,RAV4,2005,Toyota,33,Petrol,Semi-Automatic,7824,158791,1,2
4444,Tiguan,2006,Volkswagen,33,Electric,Automatic,13769,111531,4,2
4445,Impala,2017,Chevrolet,13,Electric,Manual,10338,3075,5,5
4446,Civic,2010,Honda,25,Diesel,Automatic,9526,48695,1,3
4447,Q5,2023,Audi,17,Petrol,Semi-Automatic,4205,199728,1,2
4448,Malibu,2012,Chevrolet,36,Diesel,Semi-Automatic,10966,136688,1,2
4449,A4,2004,Audi,21,Diesel,Manual,8573,136340,1,2
4450,GLA,2020,Mercedes,27,Petrol,Semi-Automatic,6487,135623,2,4
4451,Tucson,2007,Hyundai,16,Petrol,Automatic,10830,43454,2,4
4452,Tiguan,2006,Volkswagen,48,Petrol,Semi-Automatic,9970,81481,1,2
4453,C-Class,2007,Mercedes,11,Hybrid,Automatic,12799,15005,2,5
4454,Rio,2020,Kia,32,Diesel,Automatic,14851,27425,1,3
4455,Camry,2007,Toyota,46,Diesel,Semi-Automatic,9108,159593,5,4
4456,RAV4,2005,Toyota,12,Electric,Automatic,13738,23090,2,2
4457,5 Series,2013,BMW,31,Electric,Manual,9675,21203,5,2
4458,Optima,2005,Kia,38,Hybrid,Automatic,11740,7995,4,2
4459,Elantra,2004,Hyundai,33,Hybrid,Semi-Automatic,8582,50875,1,2
4460,Sonata,2007,Hyundai,18,Electric,Semi-Automatic,2625,293718,1,3
4461,Corolla,2010,Toyota,22,Electric,Semi-Automatic,13949,62511,3,4
4462,Equinox,2018,Chevrolet,39,Electric,Automatic,13984,175761,4,2
4463,Malibu,2012,Chevrolet,39,Hybrid,Semi-Automatic,11347,167618,3,2
4464,Q5,2023,Audi,16,Petrol,Manual,3512,289368,5,2
4465,E-Class,2004,Mercedes,40,Petrol,Semi-Automatic,11501,159928,3,3
4466,Fiesta,2017,Ford,39,Diesel,Manual,11686,100659,3,2
4467,Camry,2007,Toyota,31,Diesel,Manual,7028,203588,5,4
4468,X5,2017,BMW,26,Petrol,Semi-Automatic,7997,70133,1,3
4469,Golf,2003,Volkswagen,23,Petrol,Manual,7086,55654,5,3
4470,RAV4,2005,Toyota,41,Electric,Automatic,13229,253516,5,2
4471,Elantra,2004,Hyundai,41,Diesel,Manual,2811,269426,3,2
4472,5 Series,2013,BMW,47,Petrol,Manual,8231,193401,1,2
4473,Tiguan,2006,Volkswagen,36,Petrol,Automatic,15183,45801,4,2
4474,C-Class,2007,Mercedes,27,Electric,Manual,5874,221258,2,5
4475,RAV4,2005,Toyota,16,Diesel,Manual,10353,112349,5,2
4476,Rio,2020,Kia,36,Petrol,Automatic,5826,183666,5,3
4477,Q5,2023,Audi,45,Diesel,Manual,8452,187400,3,2
4478,Civic,2010,Honda,30,Petrol,Automatic,13069,16505,2,3
4479,Sportage,2001,Kia,37,Hybrid,Semi-Automatic,5771,271404,2,2
4480,A3,2022,Audi,25,Electric,Automatic,10585,80739,2,5
4481,A4,2004,Audi,29,Electric,Automatic,8241,187906,2,2
4482,Focus,2004,Ford,30,Petrol,Automatic,5083,190816,5,3
4483,A3,2022,Audi,33,Petrol,Automatic,4607,244633,2,5
4484,CR-V,2007,Honda,37,Diesel,Semi-Automatic,11923,18846,4,3
4485,5 Series,2013,BMW,27,Hybrid,Manual,7243,297818,3,2
4486,A3,2022,Audi,26,Diesel,Semi-Automatic,8478,31085,1,5
4487,A4,2004,Audi,38,Electric,Semi-Automatic,13888,40584,5,2
4488,Sonata,2007,Hyundai,20,Electric,Manual,9648,252579,5,3
4489,Explorer,2006,Ford,25,Diesel,Automatic,5957,137131,3,4
4490,5 Series,2013,BMW,22,Diesel,Semi-Automatic,8669,181518,2,2
4491,5 Series,2013,BMW,23,Hybrid,Manual,4326,198662,4,2
4492,Q5,2023,Audi,38,Petrol,Semi-Automatic,4584,270796,3,2
4493,E-Class,2004,Mercedes,46,Diesel,Semi-Automatic,7050,202468,4,3
4494,Sonata,2007,Hyundai,20,Petrol,Automatic,5004,159764,2,3
4495,X5,2017,BMW,31,Petrol,Manual,2916,244188,2,3
4496,E-Class,2004,Mercedes,25,Diesel,Manual,8180,115976,5,3
4497,Accord,2001,Honda,27,Diesel,Automatic,14354,42252,2,5
4498,Passat,2008,Volkswagen,48,Electric,Automatic,16461,36943,1,3
4499,E-Class,2004,Mercedes,24,Electric,Semi-Automatic,8872,176391,4,3
4500,Explorer,2006,Ford,14,Petrol,Manual,4334,253282,4,4
4501,Sportage,2001,Kia,38,Electric,Manual,7304,189775,3,2
4502,RAV4,2005,Toyota,50,Petrol,Automatic,13615,164237,5,2
4503,Elantra,2004,Hyundai,34,Diesel,Manual,2707,299626,3,2
4504,Civic,2010,Honda,16,Hybrid,Manual,5381,200905,3,3
4505,Elantra,2004,Hyundai,43,Diesel,Semi-Automatic,5244,217759,1,2
4506,X5,2017,BMW,23,Petrol,Semi-Automatic,5963,216833,3,3
4507,Impala,2017,Chevrolet,47,Electric,Automatic,14357,47121,1,5
4508,Fiesta,2017,Ford,18,Hybrid,Automatic,11541,37903,5,2
4509,GLA,2020,Mercedes,42,Diesel,Semi-Automatic,8021,238931,3,4
4510,Elantra,2004,Hyundai,36,Electric,Manual,16289,538,1,2
4511,Corolla,2010,Toyota,46,Electric,Automatic,12131,93440,1,4
4512,Focus,2004,Ford,44,Electric,Manual,13481,195913,5,3
4513,Sonata,2007,Hyundai,35,Hybrid,Manual,8676,251153,4,3
4514,E-Class,2004,Mercedes,38,Diesel,Automatic,10334,163258,2,3
4515,Malibu,2012,Chevrolet,40,Hybrid,Manual,5590,265454,3,2
4516,Sportage,2001,Kia,32,Petrol,Manual,8313,204302,1,2
4517,RAV4,2005,Toyota,36,Petrol,Manual,7621,78941,4,2
4518,E-Class,2004,Mercedes,32,Electric,Semi-Automatic,5731,253434,3,3
4519,Sportage,2001,Kia,39,Hybrid,Automatic,14681,60938,2,2
4520,GLA,2020,Mercedes,43,Hybrid,Semi-Automatic,13962,86892,2,4
4521,Accord,2001,Honda,15,Hybrid,Manual,4099,155050,4,5
4522,Civic,2010,Honda,13,Petrol,Automatic,10127,18611,5,3
4523,Tiguan,2006,Volkswagen,42,Diesel,Automatic,13717,59104,3,2
4524,X5,2017,BMW,43,Petrol,Manual,5745,162723,3,3
4525,Tucson,2007,Hyundai,30,Electric,Semi-Automatic,12754,132255,5,4
4526,Elantra,2004,Hyundai,16,Electric,Manual,4599,170043,1,2
4527,Q5,2023,Audi,29,Hybrid,Automatic,11444,157795,2,2
4528,Passat,2008,Volkswagen,25,Petrol,Manual,8173,116315,3,3
4529,Tiguan,2006,Volkswagen,47,Petrol,Automatic,8168,226596,1,2
4530,Corolla,2010,Toyota,33,Hybrid,Automatic,10217,164117,2,4
4531,Civic,2010,Honda,47,Hybrid,Semi-Automatic,10404,254760,5,3
4532,Rio,2020,Kia,41,Petrol,Semi-Automatic,13571,61422,1,3
4533,Malibu,2012,Chevrolet,29,Electric,Automatic,9615,299218,4,2
4534,X5,2017,BMW,12,Petrol,Semi-Automatic,6229,13525,5,3
4535,Explorer,2006,Ford,32,Electric,Semi-Automatic,8927,183636,3,4
4536,Fiesta,2017,Ford,36,Electric,Manual,13974,86259,4,2
4537,Golf,2003,Volkswagen,20,Electric,Semi-Automatic,7431,228406,2,3
4538,Malibu,2012,Chevrolet,13,Diesel,Semi-Automatic,8303,169843,1,2
4539,Sonata,2007,Hyundai,32,Hybrid,Automatic,11173,261305,2,3
4540,Tiguan,2006,Volkswagen,29,Hybrid,Automatic,9612,69400,3,2
4541,E-Class,2004,Mercedes,12,Electric,Manual,10518,79084,5,3
4542,Q5,2023,Audi,40,Electric,Semi-Automatic,6724,243799,5,2
4543,Impala,2017,Chevrolet,18,Petrol,Manual,5066,116675,5,5
4544,Explorer,2006,Ford,21,Electric,Automatic,10052,162395,4,4
4545,Tucson,2007,Hyundai,45,Electric,Semi-Automatic,14063,156806,3,4
4546,Golf,2003,Volkswagen,14,Petrol,Automatic,12000,64978,2,3
4547,5 Series,2013,BMW,14,Electric,Semi-Automatic,8292,5400,5,2
4548,Elantra,2004,Hyundai,29,Electric,Automatic,12040,132962,1,2
4549,A4,2004,Audi,49,Hybrid,Manual,8559,177012,4,2
4550,X5,2017,BMW,30,Electric,Semi-Automatic,11898,85063,3,3
4551,Optima,2005,Kia,29,Petrol,Automatic,9044,137771,2,2
4552,5 Series,2013,BMW,24,Petrol,Manual,12062,36857,1,2
4553,Equinox,2018,Chevrolet,28,Diesel,Automatic,11717,74133,3,2
4554,Accord,2001,Honda,26,Hybrid,Automatic,7332,93376,4,5
4555,CR-V,2007,Honda,25,Diesel,Semi-Automatic,6662,206868,3,3
4556,Corolla,2010,Toyota,34,Petrol,Manual,4746,212699,3,4
4557,Q5,2023,Audi,23,Electric,Semi-Automatic,3535,273206,5,2
4558,3 Series,2017,BMW,39,Electric,Automatic,12681,75927,3,5
4559,Focus,2004,Ford,14,Diesel,Semi-Automatic,7632,103373,1,3
4560,Elantra,2004,Hyundai,48,Diesel,Automatic,4425,298742,5,2
4561,GLA,2020,Mercedes,16,Hybrid,Semi-Automatic,8884,25764,1,4
4562,Sportage,2001,Kia,27,Electric,Manual,11674,21260,5,2
4563,A3,2022,Audi,11,Hybrid,Automatic,9240,57983,1,5
4564,Malibu,2012,Chevrolet,20,Electric,Semi-Automatic,14253,37328,1,2
4565,Camry,2007,Toyota,37,Petrol,Automatic,9280,240983,4,4
4566,Accord,2001,Honda,33,Petrol,Manual,8606,74667,5,5
4567,Passat,2008,Volkswagen,15,Petrol,Manual,9770,1470,2,3
4568,Sportage,2001,Kia,45,Electric,Automatic,12351,287416,5,2
4569,Impala,2017,Chevrolet,36,Diesel,Manual,4933,258326,4,5
4570,Corolla,2010,Toyota,38,Hybrid,Manual,8922,13886,4,4
4571,Corolla,2010,Toyota,38,Petrol,Manual,4947,252617,2,4
4572,Fiesta,2017,Ford,27,Petrol,Manual,7333,33338,1,2
4573,Sonata,2007,Hyundai,12,Electric,Manual,4939,178018,5,3
4574,A3,2022,Audi,35,Electric,Semi-Automatic,5104,284771,3,5
4575,Corolla,2010,Toyota,33,Petrol,Manual,8205,124745,3,4
4576,Civic,2010,Honda,11,Petrol,Semi-Automatic,7010,89483,3,3
4577,Tucson,2007,Hyundai,25,Diesel,Semi-Automatic,5240,292957,5,4
4578,Sportage,2001,Kia,39,Electric,Manual,8254,177274,1,2
4579,Rio,2020,Kia,33,Diesel,Automatic,6807,104614,5,3
4580,Accord,2001,Honda,44,Electric,Automatic,11578,291085,4,5
4581,A3,2022,Audi,11,Petrol,Semi-Automatic,2628,248569,5,5
4582,Explorer,2006,Ford,47,Hybrid,Semi-Automatic,11914,44277,5,4
4583,Tucson,2007,Hyundai,22,Petrol,Semi-Automatic,7701,34949,4,4
4584,A4,2004,Audi,12,Electric,Semi-Automatic,12367,16602,3,2
